readAlignmentCoord,A,B,C,D,E,F,G,H,1,2,3,4,5,6,7,8,9,10,11,12,PR01,PR02,PR03,PR04,PR05,PR06,PR07,PR08,PR09,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10
2316752,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,1,66,0,1,1,0,0,0,212,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0
2316753,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318943,4,0,1,1,0,2,2,4229,1,0,0,0,0,2259,1,2,0,28,2,0,0,0,1,1288,3,0,1,6,6,1317,0,1,3,1,2,0,1,1,2
2318944,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2319295,0,3901,1,2,0,0,1,1,0,1,1096,1,1,1,2,0,1,0,1,0,1,1,1723,2,1,3,2,1,0,1,1,0,1198,1,0,3,0,2,0
2319296,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2320147,6961,8047,7,8,3,12,11,9,11,6,7,1,4,8,7,8,32993,29,7,44,11,2,10,9,10,4,10976,5,7,6,9,6,9861,6,10,9,12,5,5
2320148,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2320149,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2320152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2324921,0,1,0,0,0,1,1,4109,0,2,0,1,1230,0,1,2,1,1,2,1,3,2,0,944,2,0,0,2,1,440,0,0,1,0,0,2,1,0,2
2324922,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326734,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2326735,0,0,0,1,0,0,788,0,1,0,0,1,0,0,0,3,0,1,490,1,0,0,487,0,3,0,0,0,1,0,0,0,1,1,0,0,349,0,0
2326736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2329600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2329601,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2329602,468,0,0,0,1,0,0,0,0,0,1,0,135,0,1,0,1,0,0,0,208,0,1,0,0,0,0,0,454,0,0,0,626,0,0,332,0,0,0
2334470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334621,0,1,1,371,246,0,0,0,433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1332,1,0,0,0,0,490,1,0,0,2,0,1,0
2334622,0,0,0,2,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0
2335131,812,0,0,0,0,1,0,0,614,1,0,0,0,0,0,0,1,0,0,1,0,2324,0,0,4,1,1,1,0,2,0,0,0,1,2,0,1,1014,0
2335132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2336592,254,1,0,0,0,0,1,0,4,1,1,1,0,1,1,0,0,2,3047,0,1800,1,0,0,1,1,0,1,20,3,0,1,3,0,1,1,1,1389,0
2336593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2339349,2,0,557,506,0,2,1,0,2,1,1,1137,1,0,2,0,3,0,1,0,1,0,1,0,4669,1,2,1,0,3,0,1,1,0,3,0,2,1587,0
2339350,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2339351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2339352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340641,0,0,0,0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,156,0,0,0,164,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52,0
2340642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341193,1,0,2985,1,0,0,2,1,3,0,2,2,2,0,3,3853,2,2,2,2,2,1,5227,3,1,1,1,0,2,3,0,1,0,0,2,3,2078,0,2
2341194,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2341195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2342483,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
2342484,4,0,0,1,53,1053,0,0,1,1,0,1,1,1,0,2,0,3,0,1726,1,0,1,0,1,3,833,0,1,1,0,2,1,1,798,1,0,0,0
2342485,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342486,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344389,1,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0,255,0,2,0,1,0,0,0,0,0,0,406,0,0,0,0,0,0
2344390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2345310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2345311,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
2345312,0,0,0,0,0,51,29,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,75,0,0,0
2345313,22,2,5,5,7,9657,6588,11,7,5,3,4,1,7,8,18481,3,1,9,10,9,10,5,13,5,4,5,4227,6,6,3,8,0,5,4,19189,2,8,4
2345314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2345315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2347003,1,2,2,1849,0,0,0,2,2,1,0,0,0,0,0,0,1,938,2,0,4,1486,0,1,1,1,1,1,0,2,3,0,1,1,0,0,0,1199,0
2347004,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2348280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2349420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349421,0,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352773,1,0,1,0,0,251,0,0,0,1,39,0,0,1,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,217,0,0,1,0,0,0,0,1,0
2354586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2354587,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2354588,0,1,0,0,0,1,367,0,8,0,0,718,1,0,1,0,0,0,0,1,804,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,911,1
2355200,0,0,822,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0
2355201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355218,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355219,0,1,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2355458,0,89,1,0,0,0,0,1,0,0,0,0,153,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,0
2355824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357388,0,0,0,0,276,0,0,0,0,0,0,0,1249,0,0,2,0,0,0,1,688,0,1,1,0,1,0,0,0,0,0,0,0,0,0,826,0,1,0
2357389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359180,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2359181,1,0,0,0,0,1,0,898,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175,0,0,0,241,0,0,0,0,0,0
2360804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2360805,92,1,0,0,0,0,0,0,0,0,1,0,0,178,0,0,1,0,0,0,0,1,117,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0
2361747,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2361748,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0
2361749,2,0,0,0,137,555,1,0,0,0,1,1124,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1424,1,0,0,773,0,0,0,0,0,0,0,0
2361750,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361751,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2361752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2363836,1,57,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2199,0,0,1,0,270,1,1,1,1,0,1,0,1,330,0,0,1,0,0
2365021,0,0,0,0,196,1,1,0,484,0,0,1,0,0,0,0,0,0,1,0,1153,0,0,1,0,1,0,0,0,0,0,1,0,791,0,1,1,1,0
2365378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365380,2,2,1,1517,259,0,0,0,5,0,1,0,1,0,2,0,1960,2,1,2,1,1,1,1,2667,2,0,1,2,1,0,1,2,0,3,0,2,3777,0
2365381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2367116,0,3,0,0,0,1,2981,0,0,0,0,0,1,0,1,0,908,2,1,1,2,1607,0,5,2,0,0,2,0,1306,1,1,0,0,0,0,0,1,1
2367117,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2370428,1,0,0,1,0,599,0,0,0,0,0,0,1,0,0,0,1349,0,2,0,0,0,509,0,0,0,0,0,2,0,1,1,0,0,1,1,1,1,614
2370429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2371508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2371996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2371997,0,271,0,1,0,1,0,0,2,2,0,0,0,0,1,1,1,790,1,0,0,1449,0,0,0,1,0,0,0,1,4,1,0,0,1,0,1,637,2
2374645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2376472,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2376473,5,1,1,1,0,2765,1,2,4,3,3,1,2,1,4,3,3902,1,1,1,2,3,1,3382,1,0,2,2,2,1,1,1,2,2482,1,2,0,1,1
2376474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377951,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2377952,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,81,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2377953,9,5,3,6619,3,5,9,7,4,3,5,7,2,5,5,1,14224,16,4,8,3,6,4,5,14873,5,13,4,6,3268,3,3,4,2,9,3,2,1,3
2377954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379986,155,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,0,0,1,0,0,0,0,359,0,0,0,1,0,136,0,0,0,0,0,1,0,0
2382684,3,3,3,1,5,2,6,10734,5,7915,3,1,2,4,2,6,3,22,3,6,2,9738,6,1,7,5,3,16,2,3,1,5442,2,7,5,2,6,2,4
2382685,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2382686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2382687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384242,0,0,0,0,233,0,0,0,0,623,0,0,1,0,1,0,0,2,0,0,491,1,0,0,0,0,0,0,0,0,0,1,0,747,0,0,0,0,1
2386712,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,99,0,0,0,0,0,0,0,0,45,0,0,0,1,0,0
2389666,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389667,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2389668,9,0,2,0,2,3618,3,2,2840,0,0,0,1,0,2,2,2,6,1,0,1,2447,3,2,4,1,1,1,2,2909,0,1,0,2,1,0,2,3,1
2389669,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391538,422,313,2,767,225,778,464,713,2,0,4,0,4756,1036,2,3,0,10,4,1,5,0,2,4,3,1,2,2,4153,2,3894,2,1,1,3,3,2,1,2
2391539,1,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0
2391540,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2392858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393215,1,0,1,1027,0,1,1,0,1,0,1,1,0,296,0,0,0,0,0,1,0,0,0,1001,0,0,1,0,2,0,0,1,0,0,1,386,1,0,2
2393216,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394048,0,1,0,0,192,1,0,0,0,1,0,0,0,2,0,1,0,287,0,0,579,1,1,0,0,1,0,0,0,0,1,1,0,373,0,0,0,0,0
2394049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397007,0,264,1164,0,0,0,1,0,9,0,576,15,2,0,1,1,0,2,0,1,3,2,0,0,0,1662,1,0,0,0,0,1,0,0,0,1,2,2432,1
2397008,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0
2399802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399804,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2399805,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2399806,1,0,1,0,0,3006,0,2,0,0,1,1,1,1,1655,1,1,1,0,2,1,0,0,1815,1,3,0,0,1,2,1,0,1,3,1,0,773,1,3
2399807,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2399808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400650,4,0,1,2,0,1562,3,0,2,0,0,0,280,0,0,1,1,2,3,3,1,715,0,3,3,2,1,2,1,1,3,0,2464,0,1,2,1,2,0
2400651,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2402482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2402505,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2402506,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2402507,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,45,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,25,0,0,0
2402508,7,0,2,3,4,3461,3766,3,0,4,4,3,1,5,0,2,9002,6,3,311,3,3,4,5,4,3,2,3315,1,4,3,1,3,3,0,9229,2,2,4
2402509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2402877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2402878,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2402879,0,1,1,865,0,0,0,0,1,0,0,1,0,1,2,0,0,1380,0,0,1096,0,0,0,0,0,2,0,0,0,5,1,1,0,0,0,916,1,0
2402880,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402881,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403629,72,4,3,0,0,2,192,145,374,426,0,1,0,0,1,1,1,3,1,2,2,0,0,1,0,1355,0,0,0,1,0,0,0,1,2,846,1,0,1
2403630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2406478,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2406479,0,0,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0
2406480,1,0,0,2,0,0,300,306,0,0,0,1503,0,0,0,0,1,2,0,0,1,0,2,0,1,0,0,400,0,0,0,1,1,0,0,1248,1,0,2
2408819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408820,968,3048,741,13,1459,1075,1320,301,9,7,7,6,4,9,10988,5302,4,4,7,10,2,9,3,2,6,14064,11,4,3,5,1,4,3,9514,2,8,9,10,8
2408821,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0
2408823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2408826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2409219,1,606,737,2,0,3,0,4,1,0,0,4463,0,0,0,2,3,0,0,1,2,2,0,0,0,3,1,955,0,1,2030,0,0,1,1,2,1,0,2
2409220,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2409221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2409510,0,0,0,33,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,134,0,0,0,0,0,0
2410120,1,1,286,0,0,1,0,0,1,1,0,0,1,0,0,0,0,820,0,0,0,1,0,0,1405,0,0,0,1,0,2,0,0,538,0,1,0,0,0
