#Plate,Well,Hoped For Transposon Coord,Feature,Average Value,Occupancy,Occupancy Test,Potential Hit,Retest,Rearray or Colony Purify,Comment,Progenitor Collection Plate,Progenitor Collection Well
50,D10,3093214,H,6.2E-01,True,OK,FALSE,,Colony Purify,,,
50,D11,3380425,flgK,6.0E-01,True,OK,FALSE,Yes,Colony Purify,,,
50,D12,2017309,SO_1916,5.3E-01,True,OK,FALSE,,Colony Purify,,,
50,E01,4205539,slyA,6.2E-01,True,OK,FALSE,,Colony Purify,,,
50,E02,-1,Blank,8.1E-01,False,OK,FALSE,,Colony Purify,,,
50,E03,1274428,radA,6.9E-01,True,OK,FALSE,,Colony Purify,,,
50,E04,2728145,SO_2594,6.6E-01,True,OK,FALSE,,Colony Purify,,,
50,E05,3689727,murJ,6.9E-01,True,OK,FALSE,,Colony Purify,,,
50,E06,3519052,SO_3380,6.5E-01,True,OK,FALSE,,Colony Purify,,,
50,E07,3346652,cheB,6.6E-01,True,OK,FALSE,,Colony Purify,,,
50,E08,2118900,hemH,6.3E-01,True,OK,FALSE,,Colony Purify,,,
50,E09,4211699,metB,6.4E-01,True,OK,FALSE,,Colony Purify,,,
50,E10,3093214,H,6.4E-01,True,OK,TRUE,,Colony Purify,,,
50,E11,3380425,flgK,6.1E-01,True,OK,FALSE,,Colony Purify,,,
50,E12,2017309,SO_1916,5.4E-01,True,OK,FALSE,,Colony Purify,,,
50,F01,4205539,slyA,6.2E-01,True,OK,FALSE,,Colony Purify,,,
50,F02,4649193,SO_4458,6.7E-01,True,OK,FALSE,,Colony Purify,,,
50,F03,1274428,radA,6.5E-01,True,OK,FALSE,,Colony Purify,,,
50,F04,2728145,SO_2594,6.6E-01,True,OK,FALSE,,Colony Purify,,,
50,F05,3689727,murJ,6.7E-01,True,OK,FALSE,,Colony Purify,,,
50,F06,3519052,SO_3380,6.5E-01,True,OK,FALSE,,Colony Purify,,,
50,F07,3346652,cheB,6.5E-01,True,OK,FALSE,,Colony Purify,,,
50,F08,2798415,SO_2670,6.4E-01,True,OK,FALSE,,Colony Purify,,,
50,F09,4211699,metB,6.3E-01,True,OK,FALSE,,Colony Purify,,,
50,F10,1328341,SO_1277,6.1E-01,True,OK,FALSE,,Colony Purify,,,
50,F11,2719874,pyrD,5.9E-01,True,OK,FALSE,,Colony Purify,,,
50,F12,1701966,SO_1618,5.2E-01,True,OK,FALSE,,Colony Purify,,,
50,G01,4205539,slyA,5.8E-01,True,OK,FALSE,,Colony Purify,,,
50,G02,4649193,SO_4458,6.4E-01,True,OK,FALSE,,Colony Purify,,,
50,G03,1274428,radA,6.6E-01,True,OK,FALSE,,Colony Purify,,,
50,G04,478250,SO_0450,6.5E-01,True,OK,FALSE,,Colony Purify,,,
50,G05,2625138,SO_2498,6.3E-01,True,OK,FALSE,,Colony Purify,,,
50,G06,3519052,SO_3380,6.4E-01,True,OK,FALSE,,Colony Purify,,,
50,G07,1874739,SO_1787,6.2E-01,True,OK,FALSE,,Colony Purify,,,
50,G08,2798415,SO_2670,6.1E-01,True,OK,FALSE,,Colony Purify,,,
50,G09,4211699,metB,6.1E-01,True,OK,FALSE,,Colony Purify,,,
50,G10,1328341,SO_1277,5.9E-01,True,OK,FALSE,,Colony Purify,,,
50,G11,2719874,pyrD,5.6E-01,True,OK,FALSE,,Colony Purify,,,
50,G12,1701966,SO_1618,5.0E-01,True,OK,FALSE,,Colony Purify,,,
50,H01,1808046,SO_1722,5.2E-01,True,OK,FALSE,,Colony Purify,,,
50,H02,2556044,thiS,5.5E-01,True,OK,FALSE,,Colony Purify,,,
50,H03,1510708,SO_1451,5.7E-01,True,OK,FALSE,,Colony Purify,,,
50,H04,478250,SO_0450,5.9E-01,True,OK,FALSE,,Colony Purify,,,
50,H05,2625138,SO_2498,5.6E-01,True,OK,FALSE,,Colony Purify,,,
50,H06,4354224,SO_4181,5.7E-01,True,OK,FALSE,,Colony Purify,,,
50,H07,1874739,SO_1787,5.6E-01,True,OK,FALSE,,Colony Purify,,,
50,H08,3868568,cysC,5.8E-01,True,OK,FALSE,,Colony Purify,,,
50,H09,5123425,SO_A0164,5.4E-01,True,OK,FALSE,,Colony Purify,,,
50,H10,1247784,nusA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
50,H11,555995,SO_0535,5.1E-01,True,OK,FALSE,,Colony Purify,,,
50,H12,3330459,wzz,4.8E-01,True,OK,FALSE,,Colony Purify,,,
51,A01,3330459,wzz,5.2E-01,True,OK,FALSE,,Colony Purify,,,
51,A02,4093452,murA,5.5E-01,True,OK,FALSE,,Colony Purify,,,
51,A03,2571948,yafC,5.2E-01,True,OK,FALSE,,Colony Purify,,,
51,A04,8246,dnaA,5.3E-01,True,OK,FALSE,,Colony Purify,,,
51,A05,1102077,SO_1061,5.3E-01,True,OK,FALSE,,Colony Purify,,,
51,A06,3677683,SO_3523,5.5E-01,True,OK,FALSE,,Colony Purify,,,
51,A07,3950393,ydcP,5.4E-01,True,OK,FALSE,,Colony Purify,,,
51,A08,1102802,def,5.3E-01,True,OK,FALSE,,Colony Purify,,,
51,A09,4084258,yjeT,5.0E-01,True,OK,FALSE,Yes,Colony Purify,,,
51,A10,1848677,SO_1769,4.8E-01,True,OK,FALSE,,Colony Purify,,,
51,A11,3581695,truD,5.0E-01,True,OK,FALSE,,Colony Purify,,,
51,A12,663858,SO_0636,4.3E-01,True,OK,FALSE,,Colony Purify,,,
51,B01,334378,SO_0331,5.6E-01,True,OK,FALSE,,Colony Purify,,,
51,B02,4668704,SO_4479,6.1E-01,True,OK,FALSE,,Colony Purify,,,
51,B03,947380,aaiD,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,B04,8246,dnaA,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,B05,1102077,SO_1061,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,B06,3677683,SO_3523,6.1E-01,True,OK,FALSE,,Colony Purify,,,
51,B07,3950393,ydcP,5.9E-01,True,OK,FALSE,,Colony Purify,,,
51,B08,1102802,def,6.1E-01,True,OK,FALSE,,Colony Purify,,,
51,B09,4084258,yjeT,5.9E-01,True,OK,FALSE,Yes,Colony Purify,,,
51,B10,1848677,SO_1769,5.5E-01,True,OK,FALSE,,Colony Purify,,,
51,B11,3726877,dcp,5.5E-01,True,OK,FALSE,,Colony Purify,,,
51,B12,1988490,liuG,4.9E-01,True,OK,FALSE,,Colony Purify,,,
51,C01,334378,SO_0331,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,C02,4668704,SO_4479,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,C03,947380,aaiD,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,C04,8246,dnaA,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,C05,4439611,rflA,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,C06,3557541,thrA,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,C07,2628782,SO_2504,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,C08,2173045,SO_2075,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,C09,847175,rsmC,6.1E-01,True,OK,FALSE,,Colony Purify,,,
51,C10,2738172,prc,5.9E-01,True,OK,FALSE,,Colony Purify,,,
51,C11,3726877,dcp,5.7E-01,True,OK,FALSE,,Colony Purify,,,
51,C12,1988490,liuG,5.4E-01,True,OK,FALSE,,Colony Purify,,,
51,D01,4459735,SO_4844,5.9E-01,True,OK,FALSE,,Colony Purify,,,
51,D02,4668704,SO_4479,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,D03,947380,aaiD,6.6E-01,True,OK,FALSE,,Colony Purify,,,
51,D04,1674685,pfaC,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,D05,4439611,rflA,6.6E-01,True,OK,FALSE,,Colony Purify,,,
51,D06,3557541,thrA,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,D07,2628782,SO_2504,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,D08,2173045,SO_2075,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,D09,847175,rsmC,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,D10,2738172,prc,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,D11,461231,SO_0437,5.9E-01,True,OK,FALSE,,Colony Purify,,,
51,D12,3282134,etfB,5.6E-01,True,OK,FALSE,Yes,Colony Purify,,,
51,E01,4459735,SO_4844,5.7E-01,True,OK,FALSE,,Colony Purify,,,
51,E02,1842694,satA,6.2E-01,True,OK,FALSE,,Colony Purify,,,
51,E03,-1,Blank,8.0E-01,False,OK,FALSE,,Colony Purify,,,
51,E04,1674685,pfaC,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,E05,3856876,SO_3708,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,E06,2967188,SO_2848,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,E07,3187263,fimV,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,E08,3793563,SO_3635,6.2E-01,True,OK,FALSE,,Colony Purify,,,
51,E09,601581,arcS,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,E10,2738172,prc,6.1E-01,True,OK,FALSE,,Colony Purify,,,
51,E11,461231,SO_0437,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,E12,3282134,etfB,5.4E-01,True,OK,FALSE,,Colony Purify,,,
51,F01,4817210,SO_4621,5.7E-01,True,OK,FALSE,,Colony Purify,,,
51,F02,1842694,satA,6.2E-01,True,OK,FALSE,,Colony Purify,,,
51,F03,3167013,SO_3054,6.2E-01,True,OK,FALSE,,Colony Purify,,,
51,F04,3177564,topB,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,F05,3856876,SO_3708,6.5E-01,True,OK,FALSE,,Colony Purify,,,
51,F06,2967188,SO_2848,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,F07,3187263,fimV,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,F08,3793563,SO_3635,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,F09,601581,arcS,6.1E-01,True,OK,FALSE,,Colony Purify,,,
51,F10,4870824,glpE,6.1E-01,True,OK,FALSE,,Colony Purify,,,
51,F11,1277706,torT,5.9E-01,True,OK,FALSE,,Colony Purify,,,
51,F12,2057265,tnpA,5.3E-01,True,OK,FALSE,,Colony Purify,,,
51,G01,4817210,SO_4621,5.4E-01,True,OK,FALSE,,Colony Purify,,,
51,G02,1842694,satA,5.6E-01,True,OK,FALSE,,Colony Purify,,,
51,G03,3167013,SO_3054,5.9E-01,True,OK,FALSE,,Colony Purify,,,
51,G04,3177564,topB,6.3E-01,True,OK,FALSE,,Colony Purify,,,
51,G05,4842037,SO_4645,6.4E-01,True,OK,FALSE,,Colony Purify,,,
51,G06,2441732,ybfF,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,G07,4413224,leuB,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,G08,3587685,SO_3442,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,G09,601581,arcS,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,G10,4870824,glpE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
51,G11,1277706,torT,5.4E-01,True,OK,FALSE,,Colony Purify,,,
51,G12,2057265,tnpA,4.9E-01,True,OK,FALSE,,Colony Purify,,,
51,H01,4093452,murA,5.0E-01,True,OK,FALSE,,Colony Purify,,,
51,H02,2571948,yafC,5.3E-01,True,OK,FALSE,,Colony Purify,,,
51,H03,3167013,SO_3054,5.6E-01,True,OK,FALSE,,Colony Purify,,,
51,H04,1102077,SO_1061,5.8E-01,True,OK,FALSE,,Colony Purify,,,
51,H05,4842037,SO_4645,5.7E-01,True,OK,FALSE,,Colony Purify,,,
51,H06,2441732,ybfF,5.5E-01,True,OK,FALSE,,Colony Purify,,,
51,H07,4413224,leuB,5.5E-01,True,OK,FALSE,,Colony Purify,,,
51,H08,3587685,SO_3442,5.2E-01,True,OK,FALSE,,Colony Purify,,,
51,H09,1848677,SO_1769,5.2E-01,True,OK,FALSE,,Colony Purify,,,
51,H10,3581695,truD,5.5E-01,True,OK,FALSE,,Colony Purify,,,
51,H11,663858,SO_0636,4.9E-01,True,OK,FALSE,,Colony Purify,,,
51,H12,1429393,SO_1371,4.5E-01,True,OK,FALSE,,Colony Purify,,,
52,A01,1429393,SO_1371,5.1E-01,True,OK,FALSE,,Colony Purify,,,
52,A02,2839241,SO_2721,7.5E-01,False,DO,FALSE,,Colony Purify,,,
52,A03,4804596,coxC,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,A04,3417195,SO_3277,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,A05,875683,SO_0854,5.5E-01,True,OK,FALSE,,Colony Purify,,,
52,A06,262546,ccmB,5.4E-01,True,OK,TRUE,Yes,Colony Purify,"Note, other variants aren’t hits. ",,
52,A07,391517,SO_0379,5.4E-01,True,OK,FALSE,,Colony Purify,,,
52,A08,2277048,SO_2162,5.1E-01,True,OK,FALSE,,Colony Purify,,,
52,A09,1654105,yfcG,6.7E-01,True,OK,FALSE,,Colony Purify,,,
52,A10,2766492,icd,6.6E-01,True,OK,FALSE,,Colony Purify,,,
52,A11,4329556,SO_4154,4.4E-01,True,OK,FALSE,,Colony Purify,,,
52,A12,1487683,SO_4834,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,B01,971554,SO_0940,6.0E-01,True,OK,FALSE,,Colony Purify,,,
52,B02,5023777,SO_A0066,6.1E-01,True,OK,FALSE,,Colony Purify,,,
52,B03,4468804,pstB,6.1E-01,True,OK,FALSE,,Colony Purify,,,
52,B04,3417195,SO_3277,6.3E-01,True,OK,FALSE,,Colony Purify,,,
52,B05,875683,SO_0854,6.3E-01,True,OK,FALSE,,Colony Purify,,,
52,B06,262546,ccmB,6.3E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. ",,
52,B07,391517,SO_0379,6.0E-01,True,OK,FALSE,,Colony Purify,,,
52,B08,2277048,SO_2162,5.9E-01,True,OK,FALSE,,Colony Purify,,,
52,B09,1654105,yfcG,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,B10,2766492,icd,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,B11,4329556,SO_4154,7.2E-01,False,DO,FALSE,,Colony Purify,,,
52,B12,1487683,SO_4834,6.8E-01,True,OK,FALSE,,Colony Purify,,,
52,C01,971554,SO_0940,6.1E-01,True,OK,FALSE,,Colony Purify,,,
52,C02,5023777,SO_A0066,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,C03,4468804,pstB,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,C04,290555,pilO,6.5E-01,True,OK,FALSE,,Colony Purify,,,
52,C05,3108580,SO_2979,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,C06,262546,ccmB,6.6E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. ",,
52,C07,1281765,torD,6.5E-01,True,OK,FALSE,,Colony Purify,,,
52,C08,497773,SO_0472,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,C09,4924642,tupA,6.0E-01,True,OK,FALSE,,Colony Purify,,,
52,C10,2310086,srtA,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,C11,1440444,SO_1383,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,C12,3388555,flgB,5.3E-01,True,OK,FALSE,Yes,Colony Purify,,,
52,D01,2334621,SO_2219,6.1E-01,True,OK,FALSE,,Colony Purify,,,
52,D02,5023777,SO_A0066,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,D03,573478,SO_0552,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,D04,290555,pilO,6.6E-01,True,OK,FALSE,,Colony Purify,,,
52,D05,3108580,SO_2979,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,D06,3850143,SO_4805,6.3E-01,True,OK,FALSE,,Colony Purify,,,
52,D07,1281765,torD,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,D08,497773,SO_0472,6.2E-01,True,OK,FALSE,,Colony Purify,,,
52,D09,4924642,tupA,6.2E-01,True,OK,FALSE,,Colony Purify,,,
52,D10,2310086,srtA,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,D11,1440444,SO_1383,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,D12,3388555,flgB,5.2E-01,True,OK,FALSE,,Colony Purify,,,
52,E01,2334621,SO_2219,6.0E-01,True,OK,FALSE,,Colony Purify,,,
52,E02,5023777,SO_A0066,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,E03,573478,SO_0552,6.3E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. ",,
52,E04,-1,Blank,8.3E-01,False,OK,FALSE,,Colony Purify,,,
52,E05,3773374,SO_3611,6.3E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. Probably cross contamination. ",,
52,E06,3850143,SO_4805,6.3E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. Probably cross contamination. ",,
52,E07,4575712,SO_4380,6.4E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. Probably cross contamination. ",,
52,E08,1896287,sapA,6.3E-01,True,OK,TRUE,Yes,Colony Purify,"Note, other variants aren’t hits. Probably cross contamination. ",,
52,E09,1894412,sapB,6.1E-01,True,OK,TRUE,Yes,Colony Purify,"Note, other variants aren’t hits. Probably cross contamination. ",,
52,E10,2066356,SO_1960,6.0E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. Probably cross contamination. ",,
52,E11,2689238,SO_2557,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,E12,3751406,azrR,5.5E-01,True,OK,FALSE,,Colony Purify,,,
52,F01,3500729,yggV,6.0E-01,True,OK,FALSE,,Colony Purify,,,
52,F02,5023777,SO_A0066,6.5E-01,True,OK,FALSE,,Colony Purify,,,
52,F03,2117121,SO_2017,6.2E-01,True,OK,FALSE,,Colony Purify,,,
52,F04,4847786,SO_4651,6.3E-01,True,OK,FALSE,,Colony Purify,,,
52,F05,3773374,SO_3611,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,F06,1667926,SO_1595,6.2E-01,True,OK,FALSE,,Colony Purify,,,
52,F07,4575712,SO_4380,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,F08,1896287,sapA,6.4E-01,True,OK,FALSE,,Colony Purify,,,
52,F09,1894412,sapB,6.1E-01,True,OK,FALSE,,Colony Purify,,,
52,F10,2066356,SO_1960,6.0E-01,True,OK,FALSE,,Colony Purify,,,
52,F11,2689238,SO_2557,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,F12,3751406,azrR,5.5E-01,True,OK,FALSE,,Colony Purify,,,
52,G01,3500729,yggV,5.9E-01,True,OK,FALSE,,Colony Purify,,,
52,G02,5023777,SO_A0066,6.3E-01,True,OK,FALSE,,Colony Purify,,,
52,G03,2117121,SO_2017,6.2E-01,True,OK,FALSE,,Colony Purify,,,
52,G04,4847786,SO_4651,6.3E-01,True,OK,FALSE,,Colony Purify,,,
52,G05,262546,ccmB,6.2E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. ",,
52,G06,1667926,SO_1595,6.3E-01,True,OK,FALSE,,Colony Purify,,,
52,G07,3385451,flgF,6.2E-01,True,OK,FALSE,Yes,Colony Purify,,,
52,G08,2686001,SO_2554,6.2E-01,True,OK,FALSE,,Colony Purify,,,
52,G09,1882023,clpP,5.9E-01,True,OK,FALSE,,Colony Purify,,,
52,G10,4017621,SO_3871,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,G11,1373818,SO_1318,5.5E-01,True,OK,FALSE,,Colony Purify,,,
52,G12,4289185,SO_4131,5.3E-01,True,OK,FALSE,,Colony Purify,,,
52,H01,2839241,SO_2721,7.4E-01,False,DO,FALSE,,Colony Purify,,,
52,H02,4804596,coxC,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,H03,3417195,SO_3277,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,H04,875683,SO_0854,5.8E-01,True,OK,FALSE,,Colony Purify,,,
52,H05,262546,ccmB,5.7E-01,True,OK,TRUE,,Colony Purify,"Note, other variants aren’t hits. ",,
52,H06,1667926,SO_1595,5.7E-01,True,OK,FALSE,,Colony Purify,,,
52,H07,3385451,flgF,5.5E-01,True,OK,FALSE,,Colony Purify,,,
52,H08,2686001,SO_2554,5.6E-01,True,OK,FALSE,,Colony Purify,,,
52,H09,1882023,clpP,5.4E-01,True,OK,FALSE,,Colony Purify,,,
52,H10,4017621,SO_3871,5.4E-01,True,OK,FALSE,,Colony Purify,,,
52,H11,1373818,SO_1318,5.4E-01,True,OK,FALSE,,Colony Purify,,,
52,H12,4289185,SO_4131,4.9E-01,True,OK,FALSE,,Colony Purify,,,
54,A01,4263570,mshC,5.2E-01,True,OK,FALSE,Yes,Colony Purify,,,
54,A02,5081850,SO_A0126,6.1E-01,True,OK,FALSE,,Colony Purify,,,
54,A03,1851874,grtP,7.2E-01,False,DO,FALSE,,Colony Purify,,,
54,A04,4857766,rsmJ,6.1E-01,True,OK,FALSE,,Colony Purify,,,
54,A05,3124474,SO_3010,7.7E-01,False,DO,FALSE,,Colony Purify,,,
54,A06,3372624,flrA,7.2E-01,False,DO,FALSE,,Colony Purify,,,
54,A07,4286931,SO_4128,6.4E-01,True,OK,FALSE,,Colony Purify,,,
54,A08,780295,SO_0766,7.1E-01,False,DO,FALSE,,Colony Purify,,,
54,A09,3441673,SO_3297,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,A10,905876,pepB,7.5E-01,False,DO,FALSE,,Colony Purify,,,
54,A11,3364588,fliI,6.4E-01,True,OK,FALSE,Yes,Colony Purify,,,
54,A12,4657506,yqhD,6.9E-01,True,OK,FALSE,,Colony Purify,,,
54,B01,4263570,mshC,6.3E-01,True,OK,FALSE,,Colony Purify,,,
54,B02,5081850,SO_A0126,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,B03,1851874,grtP,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,B04,4857766,rsmJ,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,B05,1004303,SO_0972,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,B06,3372624,flrA,7.0E-01,True,OK,FALSE,,Colony Purify,,,
54,B07,2315659,rimK,6.9E-01,True,OK,FALSE,,Colony Purify,,,
54,B08,4285701,SO_4126,6.9E-01,True,OK,FALSE,,Colony Purify,,,
54,B09,3441673,SO_3297,6.9E-01,True,OK,FALSE,,Colony Purify,,,
54,B10,2020793,SO_1921,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,B11,2839508,SO_2722,7.5E-01,False,DO,FALSE,,Colony Purify,,,
54,B12,1089667,pitB,6.3E-01,True,OK,FALSE,,Colony Purify,,,
54,C01,2311832,SO_2197,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,C02,4261203,mshQ,7.5E-01,False,DO,FALSE,,Colony Purify,,,
54,C03,1851874,grtP,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,C04,4725475,SO_4530,6.4E-01,True,OK,FALSE,,Colony Purify,,,
54,C05,1004303,SO_0972,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,C06,3372624,flrA,7.7E-01,False,DO,FALSE,,Colony Purify,,,
54,C07,2315659,rimK,7.2E-01,False,DO,FALSE,,Colony Purify,,,
54,C08,4285701,SO_4126,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,C09,3395465,maf,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,C10,2020793,SO_1921,7.3E-01,False,DO,FALSE,,Colony Purify,,,
54,C11,2839508,SO_2722,7.2E-01,False,DO,FALSE,,Colony Purify,,,
54,C12,1089667,pitB,7.0E-01,True,OK,FALSE,,Colony Purify,,,
54,D01,2311832,SO_2197,7.2E-01,False,DO,FALSE,,Colony Purify,,,
54,D02,4261203,mshQ,8.0E-01,False,DO,FALSE,,Colony Purify,,,
54,D03,2122549,SO_2023,7.0E-01,False,DO,FALSE,,Colony Purify,,,
54,D04,4725475,SO_4530,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,D05,1004303,SO_0972,7.4E-01,False,DO,FALSE,,Colony Purify,,,
54,D06,3372624,flrA,7.2E-01,False,DO,FALSE,,Colony Purify,,,
54,D07,3010388,dsbB,7.7E-01,False,DO,FALSE,,Colony Purify,,,
54,D08,3455150,SO_3305,7.8E-01,False,DO,FALSE,,Colony Purify,,,
54,D09,3395465,maf,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,D10,3621422,SO_3475,6.5E-01,True,OK,FALSE,,Colony Purify,,,
54,D11,340426,ilvE,6.1E-01,True,OK,FALSE,,Colony Purify,,,
54,D12,1225744,SO_1182,6.3E-01,True,OK,FALSE,,Colony Purify,,,
54,E01,1901336,ycjF,7.5E-01,False,DO,FALSE,,Colony Purify,,,
54,E02,4034826,SO_3888,7.4E-01,False,DO,FALSE,,Colony Purify,,,
54,E03,2122549,SO_2023,6.5E-01,True,OK,FALSE,,Colony Purify,,,
54,E04,3124474,SO_3010,7.3E-01,False,DO,FALSE,,Colony Purify,,,
54,E05,1482714,SO_1424,7.0E-01,True,OK,FALSE,,Colony Purify,,,
54,E06,-1,Blank,7.8E-01,False,OK,FALSE,,Colony Purify,,,
54,E07,3010388,dsbB,7.0E-01,True,OK,FALSE,,Colony Purify,,,
54,E08,3455150,SO_3305,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,E09,914829,yheS,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,E10,3621422,SO_3475,6.7E-01,True,OK,FALSE,,Colony Purify,,,
54,E11,340426,ilvE,6.0E-01,True,OK,FALSE,,Colony Purify,,,
54,E12,1225744,SO_1182,5.9E-01,True,OK,FALSE,,Colony Purify,,,
54,F01,1901336,ycjF,7.4E-01,False,DO,FALSE,,Colony Purify,,,
54,F02,4034826,SO_3888,7.9E-01,False,DO,FALSE,,Colony Purify,,,
54,F03,2122549,SO_2023,6.6E-01,True,OK,FALSE,,Colony Purify,,,
54,F04,3124474,SO_3010,7.6E-01,False,DO,FALSE,,Colony Purify,,,
54,F05,1482714,SO_1424,7.7E-01,False,DO,FALSE,,Colony Purify,,,
54,F06,3372624,flrA,7.9E-01,False,DO,FALSE,,Colony Purify,,,
54,F07,2314226,SO_2199,7.7E-01,False,DO,FALSE,,Colony Purify,,,
54,F08,707723,SO_0689,7.0E-01,True,OK,FALSE,,Colony Purify,,,
54,F09,914829,yheS,7.9E-01,False,DO,FALSE,,Colony Purify,,,
54,F10,4291952,tnpA,6.4E-01,True,OK,FALSE,,Colony Purify,,,
54,F11,3903169,SO_3756,6.5E-01,True,OK,FALSE,,Colony Purify,,,
54,F12,364372,SO_0357,6.5E-01,True,OK,FALSE,,Colony Purify,,,
54,G01,677958,SO_0654,6.1E-01,True,OK,FALSE,,Colony Purify,,,
54,G02,1851874,grtP,7.9E-01,False,DO,FALSE,,Colony Purify,,,
54,G03,2122549,SO_2023,7.0E-01,True,OK,FALSE,,Colony Purify,,,
54,G04,3124474,SO_3010,7.9E-01,False,DO,FALSE,,Colony Purify,,,
54,G05,4357265,SO_4818,7.6E-01,False,DO,FALSE,,Colony Purify,,,
54,G06,4286931,SO_4128,7.7E-01,False,DO,FALSE,,Colony Purify,,,
54,G07,2314226,SO_2199,7.9E-01,False,DO,FALSE,,Colony Purify,,,
54,G08,707723,SO_0689,5.9E-01,True,OK,FALSE,,Colony Purify,,,
54,G09,905876,pepB,7.2E-01,False,DO,FALSE,,Colony Purify,,,
54,G10,4291952,tnpA,5.9E-01,True,OK,FALSE,,Colony Purify,,,
