#Condensed Collection Plate,Condensed Collection Row,Condensed Collection Column,Condensed Collection Well,Condensed Collection Plate Row,Condensed Collection Plate Column,Progenitor Collection Plate,Progenitor Collection Row,Progenitor Collection Column,Progenitor Collection Well,Condensation Type,Desired Transposon Coordinate,Desired Feature,Desired Locus Tag
175,E,10,E10,1,175,52,A,12,A12,Rearray,4611479,SO_4419,SO_4419
175,F,10,F10,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,G,10,G10,1,175,52,E,12,E12,Rearray,2576191,cga,SO_2459
175,H,10,H10,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,A,11,A11,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,B,11,B11,1,175,52,A,2,A02,Rearray,1503754,SO_1441,SO_1441
175,C,11,C11,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,D,11,D11,1,175,52,E,4,E04,Rearray,1290239,SO_1238,SO_1238
175,E,11,E11,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,F,11,F11,1,175,52,F,4,F04,Rearray,636583,sspA,SO_0611
175,G,11,G11,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,H,11,H11,1,175,52,E,5,E05,Rearray,72449,SO_0066,SO_0066
175,A,12,A12,1,175,52,B,7,B07,Rearray,578783,smtA,SO_0558
175,B,12,B12,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,C,12,C12,1,175,52,F,7,F07,Rearray,360159,SO_0352,SO_0352
175,D,12,D12,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,E,12,E12,1,175,53,G,11,G11,Rearray,1021585,SO_0989,SO_0989
175,F,12,F12,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
175,G,12,G12,1,175,53,H,4,H04,Rearray,806194,SO_0793,SO_0793
175,H,12,H12,1,175,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,A,1,A01,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,B,1,B01,1,176,53,B,5,B05,Rearray,2560207,thiC,SO_2445
176,C,1,C01,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,D,1,D01,1,176,53,A,6,A06,Rearray,3945441,SO_3794,SO_3794
176,E,1,E01,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,F,1,F01,1,176,53,D,7,D07,Rearray,1669667,pfaD,SO_1597
176,G,1,G01,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,H,1,H01,1,176,54,B,10,B10,Rearray,3727861,cpdB,SO_3565
176,A,2,A02,1,176,54,D,10,D10,Rearray,1481128,ifcA,SO_1421
176,B,2,B02,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,C,2,C02,1,176,54,C,12,C12,Rearray,4138474,SO_4001,SO_4001
176,D,2,D02,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,E,2,E02,1,176,54,F,12,F12,Rearray,2471983,SO_2365,SO_2365
176,F,2,F02,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,G,2,G02,1,176,54,G,2,G02,Rearray,939812,fic,SO_0913
176,H,2,H02,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,A,3,A03,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,B,3,B03,1,176,54,D,7,D07,Rearray,4899036,gst,SO_4697
176,C,3,C03,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,D,3,D03,1,176,54,G,7,G07,Rearray,63043,SO_0055,SO_0055
176,E,3,E03,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,F,3,F03,1,176,54,D,8,D08,Rearray,1737425,SO_1651,SO_1651
176,G,3,G03,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,H,3,H03,1,176,54,E,8,E08,Rearray,4001144,sfcA,SO_3855
176,A,4,A04,1,176,54,F,8,F08,Rearray,4156576,SO_4013,SO_4013
176,B,4,B04,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,C,4,C04,1,176,54,H,8,H08,Rearray,4354220,SO_4181,SO_4181
176,D,4,D04,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,E,4,E04,1,176,55,D,1,D01,Rearray,1400089,rseA,SO_1343
176,F,4,F04,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,G,4,G04,1,176,55,C,10,C10,Rearray,1610072,SO_1535,SO_1535
176,H,4,H04,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,A,5,A05,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,B,5,B05,1,176,55,C,3,C03,Rearray,1366593,SO_1311,SO_1311
176,C,5,C05,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,D,5,D05,1,176,55,H,5,H05,Rearray,1003058,fccA,SO_0970
176,E,5,E05,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,F,5,F05,1,176,55,A,7,A07,Rearray,464015,SO_0438,SO_0438
176,G,5,G05,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,H,5,H05,1,176,55,C,7,C07,Rearray,2312433,SO_2198,SO_2198
176,A,6,A06,1,176,55,B,8,B08,Rearray,3498964,yggT,SO_3355
176,B,6,B06,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,C,6,C06,1,176,55,D,8,D08,Rearray,3910199,glnE,SO_3760
176,D,6,D06,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,E,6,E06,1,176,55,F,8,F08,Rearray,2985586,yeeZ,SO_2861
176,F,6,F06,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,G,6,G06,1,176,56,A,12,A12,Rearray,2912544,sbcB,SO_2790
176,H,6,H06,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,A,7,A07,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,B,7,B07,1,176,56,E,2,E02,Rearray,1203435,holD,SO_1159
176,C,7,C07,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,D,7,D07,1,176,56,B,5,B05,Rearray,54289,SO_0047,SO_0047
176,E,7,E07,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,F,7,F07,1,176,56,D,5,D05,Rearray,3557821,thrL,SO_4802
176,G,7,G07,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,H,7,H07,1,176,57,D,2,D02,Rearray,3195597,SO_3075,SO_3075
176,A,8,A08,1,176,57,E,2,E02,Rearray,783741,mdh,SO_0770
176,B,8,B08,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,C,8,C08,1,176,57,F,2,F02,Rearray,1254548,SO_1208,SO_1208
176,D,8,D08,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,E,8,E08,1,176,57,E,3,E03,Rearray,2046649,SO_1942,SO_1942
176,F,8,F08,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,G,8,G08,1,176,57,F,3,F03,Rearray,547297,rmrA,SO_0524
176,H,8,H08,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,A,9,A09,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,B,9,B09,1,176,57,E,4,E04,Rearray,690268,SO_0672,SO_0672
176,C,9,C09,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,D,9,D09,1,176,58,F,1,F01,Rearray,2546508,cmoA,SO_2435
176,E,9,E09,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,F,9,F09,1,176,58,F,12,F12,Rearray,3997015,SO_3848,SO_3848
176,G,9,G09,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,H,9,H09,1,176,58,H,12,H12,Rearray,3111723,O,SO_2985
176,A,10,A10,1,176,58,B,5,B05,Rearray,4995216,SO_A0033,SO_A0033
176,B,10,B10,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,C,10,C10,1,176,58,D,5,D05,Rearray,2251708,SO_2144,SO_2144
176,D,10,D10,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,E,10,E10,1,176,58,G,7,G07,Rearray,2547359,cmoB,SO_2436
176,F,10,F10,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,G,10,G10,1,176,59,F,11,F11,Rearray,4604156,glnA,SO_4410
176,H,10,H10,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,A,11,A11,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,B,11,B11,1,176,59,D,4,D04,Rearray,3519442,SO_3380,SO_3380
176,C,11,C11,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,D,11,D11,1,176,6,G,1,G01,Rearray,4017487,SO_3871,SO_3871
176,E,11,E11,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,F,11,F11,1,176,6,F,11,F11,Rearray,4340108,SO_4166,SO_4166
176,G,11,G11,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,H,11,H11,1,176,6,D,12,D12,Rearray,3857887,btuF,SO_3709
176,A,12,A12,1,176,6,H,12,H12,Rearray,3835250,calR,SO_3684
176,B,12,B12,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,C,12,C12,1,176,6,C,4,C04,Rearray,2625594,SO_2499,SO_2499
176,D,12,D12,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,E,12,E12,1,176,6,E,5,E05,Rearray,2707345,rnd,SO_2580
176,F,12,F12,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
176,G,12,G12,1,176,6,H,5,H05,Rearray,4263497,mshC,SO_4104
176,H,12,H12,1,176,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,A,1,A01,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,B,1,B01,1,177,6,G,6,G06,Rearray,2480469,yccA,SO_2375
177,C,1,C01,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,D,1,D01,1,177,6,B,8,B08,Rearray,2537226,SO_2427,SO_2427
177,E,1,E01,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,F,1,F01,1,177,6,D,8,D08,Rearray,2567860,SO_2451,SO_2451
177,G,1,G01,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,H,1,H01,1,177,6,H,8,H08,Rearray,1186397,SO_1143,SO_1143
177,A,2,A02,1,177,60,H,10,H10,Rearray,2145155,SO_2047,SO_2047
177,B,2,B02,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,C,2,C02,1,177,60,C,12,C12,Rearray,3391262,flgA,SO_3253
177,D,2,D02,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,E,2,E02,1,177,60,C,3,C03,Rearray,3049974,SO_2917,SO_2917
177,F,2,F02,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,G,2,G02,1,177,60,F,3,F03,Rearray,995996,SO_0960,SO_0960
177,H,2,H02,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,A,3,A03,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,B,3,B03,1,177,60,G,5,G05,Rearray,1227306,ubiF,SO_1183
177,C,3,C03,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,D,3,D03,1,177,60,H,5,H05,Rearray,2656433,tnpA,SO_2527
177,E,3,E03,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,F,3,F03,1,177,60,C,7,C07,Rearray,2684672,SO_2552,SO_2552
177,G,3,G03,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,H,3,H03,1,177,61,F,11,F11,Rearray,954916,SO_0925,SO_0925
177,A,4,A04,1,177,61,H,11,H11,Rearray,892817,csgD,SO_0864
177,B,4,B04,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,C,4,C04,1,177,61,A,12,A12,Rearray,1438751,SO_1382,SO_1382
177,D,4,D04,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,E,4,E04,1,177,61,D,3,D03,Rearray,2336592,pabB,SO_2221
177,F,4,F04,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,G,4,G04,1,177,61,E,3,E03,Rearray,785392,folM,SO_0772
177,H,4,H04,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,A,5,A05,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,B,5,B05,1,177,61,E,4,E04,Rearray,1482727,SO_1424,SO_1424
177,C,5,C05,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,D,5,D05,1,177,61,C,7,C07,Rearray,4519847,vexA,SO_4328
177,E,5,E05,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,F,5,F05,1,177,61,B,8,B08,Rearray,3991046,SO_3841,SO_3841
177,G,5,G05,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,H,5,H05,1,177,62,A,1,A01,Rearray,312617,SO_0306,SO_0306
177,A,6,A06,1,177,62,C,10,C10,Rearray,4956314,SO_4743,SO_4743
177,B,6,B06,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,C,6,C06,1,177,62,A,12,A12,Rearray,1952653,uvrC,SO_1861
177,D,6,D06,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,E,6,E06,1,177,62,G,7,G07,Rearray,1970584,SO_1873,SO_1873
177,F,6,F06,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,G,6,G06,1,177,62,G,9,G09,Rearray,2851626,SO_2736,SO_2736
177,H,6,H06,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,A,7,A07,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,B,7,B07,1,177,63,H,10,H10,Rearray,4370628,tatC,SO_4204
177,C,7,C07,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,D,7,D07,1,177,63,F,11,F11,Rearray,2436379,cheD,SO_2326
177,E,7,E07,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,F,7,F07,1,177,63,D,12,D12,Rearray,2454708,SO_2346,SO_2346
177,G,7,G07,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,H,7,H07,1,177,63,E,12,E12,Rearray,927277,SO_0899,SO_0899
177,A,8,A08,1,177,63,F,12,F12,Rearray,471763,zntR,SO_0443
177,B,8,B08,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,C,8,C08,1,177,63,D,2,D02,Rearray,4442655,hsdM,SO_4265
177,D,8,D08,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,E,8,E08,1,177,63,F,2,F02,Rearray,490160,SO_4763,SO_4763
177,F,8,F08,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,G,8,G08,1,177,63,F,4,F04,Rearray,1922918,SO_1830,SO_1830
177,H,8,H08,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,A,9,A09,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,B,9,B09,1,177,63,B,5,B05,Rearray,1199469,SO_1156,SO_1156
177,C,9,C09,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,D,9,D09,1,177,63,C,5,C05,Rearray,3238222,SO_3109,SO_3109
177,E,9,E09,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,F,9,F09,1,177,63,B,8,B08,Rearray,2091776,cheV,SO_1989
177,G,9,G09,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,H,9,H09,1,177,64,G,10,G10,Rearray,3874597,SO_3731,SO_3731
177,A,10,A10,1,177,64,D,11,D11,Rearray,5078996,SO_A0122,SO_A0122
177,B,10,B10,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,C,10,C10,1,177,64,B,12,B12,Rearray,3682114,pilX,SO_3526
177,D,10,D10,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,E,10,E10,1,177,64,F,3,F03,Rearray,1993301,liuC,SO_1895
177,F,10,F10,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,G,10,G10,1,177,64,G,3,G03,Rearray,171649,gspC,SO_0165
177,H,10,H10,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,A,11,A11,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,B,11,B11,1,177,64,E,4,E04,Rearray,4331106,ttrS,SO_4155
177,C,11,C11,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,D,11,D11,1,177,64,F,5,F05,Rearray,3921667,SO_3772,SO_3772
177,E,11,E11,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,F,11,F11,1,177,64,C,8,C08,Rearray,487372,SO_0463,SO_0463
177,G,11,G11,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,H,11,H11,1,177,64,C,9,C09,Rearray,1502821,SO_1440,SO_1440
177,A,12,A12,1,177,65,D,10,D10,Rearray,3302116,SO_3166,SO_3166
177,B,12,B12,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,C,12,C12,1,177,65,B,11,B11,Rearray,4034734,SO_3888,SO_3888
177,D,12,D12,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,E,12,E12,1,177,65,H,12,H12,Rearray,1598674,SO_1522,SO_1522
177,F,12,F12,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
177,G,12,G12,1,177,65,E,2,E02,Rearray,5032263,SO_A0080,SO_A0080
177,H,12,H12,1,177,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,A,1,A01,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,B,1,B01,1,178,65,E,3,E03,Rearray,282534,argF,SO_0277
178,C,1,C01,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,D,1,D01,1,178,65,G,3,G03,Rearray,2651068,phyS,SO_2524
178,E,1,E01,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,F,1,F01,1,178,65,A,4,A04,Rearray,2800855,SO_2675,SO_2675
178,G,1,G01,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,H,1,H01,1,178,65,F,4,F04,Rearray,4424051,argA,SO_4245
178,A,2,A02,1,178,65,G,4,G04,Rearray,2914901,SO_2792,SO_2792
178,B,2,B02,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,C,2,C02,1,178,65,C,9,C09,Rearray,4923900,SO_4718,SO_4718
178,D,2,D02,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,E,2,E02,1,178,66,B,11,B11,Rearray,799801,SO_0784,SO_0784
178,F,2,F02,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,G,2,G02,1,178,66,D,11,D11,Rearray,2161871,SO_2064,SO_2064
178,H,2,H02,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,A,3,A03,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,B,3,B03,1,178,66,G,12,G12,Rearray,165959,SO_0159,SO_0159
178,C,3,C03,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,D,3,D03,1,178,66,E,2,E02,Rearray,3617548,yjjK,SO_3472
178,E,3,E03,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,F,3,F03,1,178,66,A,5,A05,Rearray,3751825,azr,SO_3585
178,G,3,G03,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,H,3,H03,1,178,66,G,6,G06,Rearray,3864216,SO_3716,SO_3716
178,A,4,A04,1,178,66,G,9,G09,Rearray,1082843,artI,SO_1044
178,B,4,B04,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,C,4,C04,1,178,67,C,2,C02,Rearray,1153370,SO_1110,SO_1110
178,D,4,D04,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,E,4,E04,1,178,67,H,4,H04,Rearray,5037428,SO_A0088,SO_A0088
178,F,4,F04,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,G,4,G04,1,178,67,C,6,C06,Rearray,3433336,mltF,SO_3288
178,H,4,H04,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,A,5,A05,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,B,5,B05,1,178,67,B,7,B07,Rearray,3916726,kvaP,SO_3768
178,C,5,C05,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,D,5,D05,1,178,68,G,10,G10,Rearray,4899610,SO_4698,SO_4698
178,E,5,E05,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,F,5,F05,1,178,68,H,10,H10,Rearray,3196982,SO_3077,SO_3077
178,G,5,G05,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,H,5,H05,1,178,68,F,11,F11,Rearray,2460067,SO_2352,SO_2352
178,A,6,A06,1,178,68,A,8,A08,Rearray,2421963,crcB,SO_2309
178,B,6,B06,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,C,6,C06,1,178,68,H,8,H08,Rearray,128536,SO_0118,SO_0118
178,D,6,D06,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,E,6,E06,1,178,68,B,9,B09,Rearray,3956670,SO_3801,SO_3801
178,F,6,F06,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,G,6,G06,1,178,68,H,9,H09,Rearray,340524,ilvE,SO_0340
178,H,6,H06,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,A,7,A07,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,B,7,B07,1,178,69,H,11,H11,Rearray,538116,SO_0515,SO_0515
178,C,7,C07,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,D,7,D07,1,178,69,A,2,A02,Rearray,1270703,SO_1224,SO_1224
178,E,7,E07,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,F,7,F07,1,178,69,B,4,B04,Rearray,4484528,xerC,SO_4306
178,G,7,G07,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,H,7,H07,1,178,69,F,7,F07,Rearray,3266484,dctB,SO_3137
178,A,8,A08,1,178,69,H,7,H07,Rearray,4273407,mshJ,SO_4114
178,B,8,B08,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,C,8,C08,1,178,69,F,8,F08,Rearray,438427,aceE,SO_0424
178,D,8,D08,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,E,8,E08,1,178,69,F,9,F09,Rearray,449664,plpD,SO_0428
178,F,8,F08,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,G,8,G08,1,178,7,C,1,C01,Rearray,1863766,omcA,SO_1779
178,H,8,H08,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,A,9,A09,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,B,9,B09,1,178,7,G,1,G01,Rearray,435165,nadC,SO_0419
178,C,9,C09,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,D,9,D09,1,178,7,D,10,D10,Rearray,772865,aroG,SO_0756
178,E,9,E09,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,F,9,F09,1,178,7,H,10,H10,Rearray,332908,SO_0330,SO_0330
178,G,9,G09,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,H,9,H09,1,178,7,A,12,A12,Rearray,2102435,SO_2002,SO_2002
178,A,10,A10,1,178,7,A,2,A02,Rearray,1803712,SO_1715,SO_1715
178,B,10,B10,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,C,10,C10,1,178,7,C,2,C02,Rearray,4615722,yqaE,SO_4423
178,D,10,D10,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,E,10,E10,1,178,7,E,2,E02,Rearray,2261110,recC,SO_2149
178,F,10,F10,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,G,10,G10,1,178,7,F,4,F04,Rearray,5054344,SO_A0105,SO_A0105
178,H,10,H10,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,A,11,A11,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,B,11,B11,1,178,7,G,4,G04,Rearray,2400651,SO_2286,SO_2286
178,C,11,C11,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,D,11,D11,1,178,7,E,5,E05,Rearray,1051025,nuoJ,SO_1013
178,E,11,E11,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,F,11,F11,1,178,7,D,7,D07,Rearray,2928728,nnrS,SO_2805
178,G,11,G11,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,H,11,H11,1,178,7,D,9,D09,Rearray,1754474,phhB,SO_1667
178,A,12,A12,1,178,7,E,9,E09,Rearray,1562800,glgX,SO_1495
178,B,12,B12,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,C,12,C12,1,178,70,F,4,F04,Rearray,2725535,gdh,SO_2593
178,D,12,D12,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,E,12,E12,1,178,70,F,6,F06,Rearray,2783594,aroH,SO_2646
178,F,12,F12,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
178,G,12,G12,1,178,70,E,9,E09,Rearray,1857661,mtrB,SO_1776
178,H,12,H12,1,178,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,A,1,A01,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,B,1,B01,1,179,71,D,10,D10,Rearray,1817622,SO_1734,SO_1734
179,C,1,C01,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,D,1,D01,1,179,71,E,10,E10,Rearray,2204764,opgG,SO_2107
179,E,1,E01,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,F,1,F01,1,179,71,E,11,E11,Rearray,4529777,SO_4339,SO_4339
179,G,1,G01,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,H,1,H01,1,179,71,B,12,B12,Rearray,4574785,SO_4379,SO_4379
179,A,2,A02,1,179,71,G,3,G03,Rearray,4104748,yhbJ,SO_3964
179,B,2,B02,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,C,2,C02,1,179,71,H,3,H03,Rearray,5123936,SO_A0165,SO_A0165
179,D,2,D02,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,E,2,E02,1,179,71,H,6,H06,Rearray,3393561,flgO,SO_3257
179,F,2,F02,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,G,2,G02,1,179,71,H,7,H07,Rearray,14074,SO_0013,SO_0013
179,H,2,H02,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,A,3,A03,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,B,3,B03,1,179,72,E,2,E02,Rearray,68053,kdpD,SO_0060
179,C,3,C03,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,D,3,D03,1,179,72,D,4,D04,Rearray,2794921,SO_2663,SO_2663
179,E,3,E03,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,F,3,F03,1,179,72,B,5,B05,Rearray,5008467,SO_A0178,SO_A0178
179,G,3,G03,1,179,NA,NA,NA,NA,NA,-1,BLANK,BLANK
179,H,3,H03,1,179,72,D,5,D05,Rearray,2893515,SO_2769,SO_2769
179,A,4,A04,1,179,72,A,6,A06,Rearray,1267792,deoD,SO_1221
